Codigo	Latitude	Longitude	Tipo
62565000	-22.7833	-48.1167	1
62573000	-22.8333	-46.0833	1
62574800	-22.8314	-46.1233	1
62575000	-22.8333	-46.1167	1
62580600	-22.8667	-46.3589	1
62584000	-22.8333	-46.3167	1
62584200	-22.8403	-46.3086	1
62584500	-22.8658	-46.2456	1
62584600	-22.8328	-46.2314	1
62585000	-22.85	-46.3167	1
62590000	-22.8714	-46.3619	1
62591000	-22.8808	-46.3914	1
62592000	-22.9167	-46.4333	1
62595000	-22.9333	-46.45	1
62596000	-22.9	-46.4833	1
62596050	-22.8814	-46.3911	1
62596100	-22.915	-46.4281	1
62596150	-22.9064	-46.5169	1
62596200	-22.9083	-46.5436	1
62596240	-22.9481	-46.44	1
62596250	-22.9669	-46.3942	1
62596270	-22.9722	-46.33	1
62596300	-22.9083	-46.5436	1
62597000	-22.9	-46.4667	1
62598000	-22.9167	-46.55	1
62598100	-22.8775	-46.6072	1
62600000	-22.8831	-46.6319	1
62600001	-22.8833	-46.65	1
62605000	-22.8506	-46.7797	1
62605100	-22.8506	-46.7797	1
62605900	-22.8194	-46.8778	1
62606000	-22.8186	-46.8844	1
62610000	-22.7878	-46.9008	1
62612000	-22.7392	-46.9075	1
62612100	-22.7467	-46.8978	1
62614800	-22.7122	-46.9714	1
62615000	-22.7086	-46.9869	1
62615500	-22.7042	-47.0142	1
62616000	-22.705	-46.9978	1
62618000	-22.7056	-45.9372	1
62619000	-22.7631	-46.1519	1
62619200	-22.7633	-46.2264	1
62619400	-22.7069	-46.4572	1
62619500	-22.7547	-46.365	1
62619600	-22.7428	-46.3919	1
62620000	-22.7278	-46.4383	1
62620500	-22.7244	-46.6244	1
62621000	-22.7047	-46.6906	1
62622000	-22.6869	-46.6786	1
62622100	-22.7025	-46.7494	1
62625000	-22.7114	-46.7808	1
62625100	-22.6892	-46.8808	1
62625900	-22.6978	-46.8517	1
62626000	-22.6981	-46.8514	1
62628000	-22.6756	-46.9675	1
62628100	-22.6617	-47.0031	1
62630000	-22.6939	-47.1217	1
62631000	-22.6833	-47.15	1
62631500	-22.6989	-47.1519	1
62632000	-22.6572	-47.2147	1
62633000	-22.655	-47.2133	1
62634000	-22.6575	-47.2094	1
62635000	-22.6667	-47.2333	1
62635100	-22.6622	-47.2778	1
62635150	-22.6744	-47.2797	1
62635200	-23.0042	-46.4214	1
62635300	-22.9831	-46.4397	1
62635305	-22.9222	-46.4222	1
62635310	-22.9278	-46.4242	1
62635400	-22.9033	-46.5472	1
62635500	-22.9033	-46.5472	1
62636000	-22.6167	-47.2667	1
62637000	-22.6667	-47.2833	1
62637500	-22.2036	-47.2872	1
62638000	-22.6319	-47.2811	1
62638040	-22.4742	-47.4519	1
62638060	-22.4794	-47.4531	1
62638080	-22.4992	-47.4431	1
62638100	-22.66	-47.3525	1
62638200	-22.6617	-47.3514	1
62638300	-22.6239	-47.275	1
62638350	-22.6603	-47.2789	1
62638500	-22.6597	-47.2758	1
62653000	-23.1742	-46.3939	1
62653500	-23.1739	-46.3956	1
62653510	-23.1739	-46.39	1
62653600	-23.1597	-46.4458	1
62653800	-23.1253	-46.4656	1
62654000	-23.1133	-46.4792	1
62654500	-23.095	-46.2647	1
62654600	-23.1083	-46.2872	1
62655000	-23.15	-46.3	1
62655100	-23.2175	-46.3978	1
62655200	-23.1692	-46.3769	1
62655300	-23.1842	-46.3931	1
62655500	-23.2097	-46.3861	1
62655800	-23.2103	-46.3553	1
62660000	-23.1833	-46.3833	1
62661000	-23.1667	-46.4	1
62662000	-23.1664	-46.4161	1
62663500	-22.9	-46.1833	1
62663800	-22.9347	-46.2117	1
62664000	-22.9833	-46.25	1
62664500	-23.0064	-46.2397	1
62665000	-23.0517	-46.3653	1
62665100	-23.0333	-46.3333	1
62665800	-23.0336	-46.29	1
62665900	-23.0475	-46.3264	1
62666000	-23.05	-46.3333	1
62666010	-23.0508	-46.3192	1
62667000	-23.0561	-47.3189	1
62667500	-23.0453	-46.3469	1
62667600	-23.0619	-46.3917	1
62668000	-23.0953	-46.4419	1
62669900	-23.1053	-46.5558	1
62670000	-23.1056	-46.5569	1
62670100	-23.1	-46.55	1
62670200	-23.1033	-46.545	1
62670300	-23.0464	-46.7022	1
62670800	-23.2294	-46.6289	1
62671000	-23.1431	-46.5756	1
62671200	-23.1058	-46.5958	1
62674000	-23.0039	-46.7653	1
62674500	-22.9833	-46.8333	1
62675100	-22.9833	-46.8333	1
62675300	-22.9697	-46.8467	1
62676000	-22.9831	-46.8294	1
62676100	-22.9833	-46.8333	1
62676200	-22.9872	-46.8036	1
62676300	-22.9881	-46.8036	1
62677000	-23.0083	-46.8733	1
62677100	-23.0089	-46.8719	1
62678000	-22.9333	-46.9333	1
62678100	-22.9286	-46.9392	1
62678150	-22.9283	-46.9392	1
62678180	-22.9886	-46.9886	1
62678200	-22.9797	-46.99	1
62678300	-22.9147	-46.9608	1
62678500	-23.0106	-46.9817	1
62678700	-23.0125	-46.9806	1
62678800	-22.9978	-46.9603	1
62678900	-22.9339	-46.8958	1
62679000	-22.93	-46.8989	1
62679100	-22.905	-46.9739	1
62680000	-22.7694	-46.9894	1
62681000	-22.7756	-46.9931	1
62684000	-22.8	-47.0333	1
62685000	-22.7667	-47.0833	1
62686000	-22.7519	-47.1056	1
62686030	-22.7544	-47.1158	1
62686050	-22.7525	-47.1547	1
62686100	-22.7453	-47.1597	1
62690000	-22.7444	-47.1361	1
62690500	-22.7447	-47.1492	1
62691000	-22.75	-47.1667	1
62691200	-22.7614	-47.1733	1
62692000	-22.7333	-47.1667	1
62692500	-22.7656	-47.1	1
62692600	-22.755	-47.1075	1
62692900	-22.6981	-47.2842	1
62693000	-22.6967	-47.2878	1
62693100	-22.6983	-47.2908	1
62694000	-22.6833	-47.3167	1
62695000	-22.7167	-47.35	1
62695001	-22.7167	-47.3167	1
62696500	-22.8108	-47.1733	1
62696800	-22.7108	-47.3228	1
62696830	-22.7086	-47.3403	1
62696850	-22.8186	-47.1986	1
62696900	-22.7144	-47.3339	1
62696950	-22.7136	-47.3339	1
62697000	-22.7	-47.3333	1
62697100	-22.6975	-47.3872	1
62697200	-22.6889	-47.5828	1
62697300	-22.7003	-47.7117	1
62697350	-22.6667	-47.6667	1
62697400	-22.6956	-47.6719	1
62697500	-22.6919	-47.7775	1
62697600	-22.6992	-47.6294	1
62700000	-22.7	-47.6167	1
62705000	-22.7253	-47.6594	1
62705050	-22.7358	-47.4144	1
62705100	-22.7372	-47.445	1
62706000	-22.1289	-47.6672	1
62706050	-22.3247	-47.0589	1
62706100	-22.1292	-47.6681	1
62706200	-22.3469	-47.57	1
62706300	-22.3544	-47.6022	1
62707000	-22.7167	-47.65	1
62707300	-22.7161	-47.6511	1
62707500	-22.7003	-47.7108	1
62708000	-22.3928	-47.6022	1
62708100	-22.4117	-47.5997	1
62708200	-22.4311	-47.4728	1
62708250	-22.4375	-47.4886	1
62708280	-22.4528	-47.52	1
62708300	-22.4833	-47.6	1
62708400	-22.4833	-47.6	1
62708500	-22.4808	-47.5897	1
62708550	-22.4092	-47.5903	1
62708600	-22.4794	-47.5864	1
62708800	-22.4933	-47.595	1
62708900	-22.515	-47.6239	1
62708920	-22.3803	-47.7161	1
62708950	-22.3931	-47.7336	1
62709000	-22.5814	-47.6836	1
62709001	-22.5814	-47.6836	1
62709100	-22.6336	-47.6828	1
62710000	-22.6667	-47.6667	1
62711000	-22.6844	-47.6769	1
62714000	-22.6928	-47.7781	1
62715000	-22.6792	-47.7753	1
62715500	-22.6289	-48.1742	1
62716000	-22.9983	-48.84	1
62717000	-22.9878	-48.0128	1
62718000	-23.1136	-48.1956	1
62719000	-23.0178	-48.1283	1
62720000	-23.0956	-48.2578	1
62721000	-23.0956	-48.2578	1
62725000	-22.5	-48.5667	1
62725050	-22.5	-48.55	1
62725100	-22.5142	-48.5414	1
62725200	-22.5072	-48.5461	1
62726800	-22.5953	-48.6997	1
62727000	-22.55	-48.6667	1
62727050	-22.5	-48.6667	1
62727200	-22.5303	-49.6533	1
62727300	-22.5269	-48.6486	1
62727500	-22.5131	-48.6439	1
62728000	-22.5167	-48.65	1
62728001	-22.5167	-48.65	1
62729080	-22.5194	-48.5344	1
62730000	-22.5167	-48.5333	1
62732000	-22.5	-48.6167	1
62733000	-22.5044	-48.6222	1
62735000	-22.3667	-48.7	1
62735100	-22.2608	-48.8097	1
62736000	-22.5969	-48.8039	1
62736500	-22.5719	-48.8561	1
62738000	-22.3206	-48.7303	1
62739000	-22.2667	-48.8333	1
62740000	-22.2667	-48.8333	1
62741000	-22.2619	-48.81	1
62742000	-22.3006	-48.5417	1
62742100	-22.3025	-48.5403	1
62743000	-22.205	-48.6525	1
62743400	-22.1917	-48.6778	1
62744080	-22.1533	-48.7525	1
62745000	-22.15	-48.75	1
62745900	-22.0186	-48.8794	1
62750000	-22.0167	-48.8833	1
62750500	-22.4	-46.1667	1
62750800	-22.4133	-48.0294	1
62751000	-22.3	-48.1333	1
62751050	-22.2917	-48.1292	1
62751100	-22.2919	-48.1164	1
62752000	-22.0775	-48.4842	1
62753000	-22.0772	-48.4386	1
62753500	-22.0733	-48.4867	1
62754000	-21.8833	-48.7333	1
62755000	-21.8833	-48.8167	1
62756000	-21.8333	-48.8333	1
62758000	-21.9531	-49.0269	1
62760000	-22.15	-47.8667	1
62760005	-22.1544	-47.8814	1
62760042	-22.1619	-47.9011	1
62760043	-22.1678	-47.9036	1
62760044	-22.1611	-47.9014	1
62760050	-22.2667	-47.9	1
62760060	-22.2281	-47.8708	1
62760070	-22.2497	-47.8631	1
62760090	-22.2056	-47.8694	1
62760110	-22.1886	-47.9061	1
62760120	-22.1667	-47.9	1
62760125	-22.1747	-47.9017	1
62760130	-22.165	-47.9019	1
62760150	-22.1583	-47.9003	1
62760800	-22.1244	-47.9319	1
62761000	-22.1114	-47.9964	1
62761200	-22.0744	-48.0453	1
62761250	-22.0736	-48.0628	1
62761400	-21.5328	-47.6881	1
62761500	-21.3975	-47.8647	1
62761600	-21.2475	-48.0389	1
62761800	-21.1803	-47.9567	1
62762000	-22	-47.9167	1
62763000	-22.0833	-48.05	1
62763500	-22.1167	-47.9833	1
62765000	-22.0833	-47.9833	1
62767000	-22.0667	-48.05	1
62767500	-22.0617	-48.0903	1
62767700	-22.0161	-48.1244	1
62768000	-22.0167	-47.9	1
62768500	-22.0333	-47.9667	1
62768900	-22.035	-47.9575	1
62770000	-22.05	-47.9667	1
62770500	-22.0594	-48.09	1
62771000	-21.9667	-48.1667	1
62772500	-21.865	-48.2803	1
62774000	-21.8881	-48.1422	1
62774500	-21.8881	-48.1472	1
62775000	-21.9	-48.15	1
62775100	-21.8667	-48.1833	1
62775500	-21.8167	-48.1833	1
62776000	-21.8708	-48.2875	1
62776400	-21.8658	-48.2783	1
62776450	-21.915	-48.2317	1
62776500	-21.8	-48.2	1
62776580	-21.8558	-48.3869	1
62776600	-21.8572	-48.3894	1
62776700	-21.85	-48.45	1
62776750	-21.8478	-48.4903	1
62776780	-21.8503	-48.4892	1
62776800	-21.8494	-48.4917	1
62776900	-21.9917	-48.3881	1
62777000	-21.9167	-48.4667	1
62777100	-21.95	-48.4333	1
62777300	-21.85	-48.5333	1
62777500	-21.7875	-48.5611	1
62778000	-21.8128	-48.8033	1
62779000	-21.8167	-48.8	1
62780000	-21.8167	-48.8	1
62780700	-21.8194	-48.8281	1
62780800	-21.8258	-48.8325	1
62781000	-21.7833	-48.45	1
62783000	-21.7667	-48.9667	1
62784000	-21.7586	-48.9942	1
62788000	-21.75	-48.9667	1
62790000	-21.7667	-49	1
62790080	-21.7575	-48.9914	1
62791000	-21.75	-48.9833	1
62795000	-21.5667	-48.9667	1
62796000	-21.6	-48.8167	1
62797000	-21.6419	-48.8397	1
62798000	-21.6489	-48.8731	1
62800000	-21.6997	-49.0106	1
62804000	-22.3808	-49.1153	1
62804500	-22.1386	-49.28	1
62805000	-21.7333	-49.15	1
62810000	-21.8906	-49.2389	1
62811000	-21.8872	-49.2347	1
62813000	-21.8833	-49.2333	1
62815000	-21.8833	-49.2333	1
62815200	-21.8083	-49.1936	1
62816000	-21.4622	-49.5836	1
62817000	-21.4592	-49.5828	1
62817100	-21.4422	-49.0739	1
62817900	-21.7211	-49.5606	1
62818000	-21.55	-49.6667	1
62819000	-21.6403	-49.2853	1
62819600	-21.4617	-49.5842	1
62819700	-21.3442	-49.6978	1
62819800	-21.2972	-49.7825	1
62820000	-21.2833	-49.75	1
62820020	-21.1333	-49.2792	1
62820080	-21.2967	-49.7839	1
62820700	-21.2969	-49.795	1
62821000	-21.3	-49.7833	1
62822000	-21.3019	-49.7756	1
62823000	-21.3572	-49.8444	1
62824000	-21.2039	-49.8792	1
62825000	-21.2333	-49.9167	1
62826000	-21.3214	-49.8222	1
62828000	-21.3333	-49.8333	1
62829000	-21.2333	-49.9333	1
62829200	-21.3153	-50.0167	1
62829500	-21.1167	-50.25	1
62829580	-21.1156	-50.2025	1
62830000	-21.1275	-50.2175	1
62835000	-21.2	-49.9667	1
62835500	-21.4361	-50.0564	1
62836000	-21.1167	-50.15	1
62840000	-21.1167	-50.1833	1
62845000	-21.1172	-50.2453	1
62848000	-21.2878	-50.3331	1
62849000	-21.3103	-50.3106	1
62849500	-21.2739	-50.2917	1
62850000	-21.3	-50.3	1
62855000	-21.2219	-50.4286	1
62856000	-21.2078	-50.6514	1
62860000	-21.2333	-50.4333	1
62861000	-21.0483	-50.4675	1
62865000	-21.05	-50.4667	1
62870000	-21.05	-50.4833	1
62871000	-20.9033	-50.2569	1
62875000	-20.8378	-50.85	1
62880000	-20.7	-50.7167	1
62885000	-20.665	-51.1647	1
62885002	-20.7	-51.1167	1
62885600	-20.5664	-51.0675	1
62885700	-20.6264	-51.08	1
62885800	-20.6733	-51.1464	1
62886000	-20.6597	-51.1467	1
62895000	-20.5167	-51.2333	1
62896200	-20.6758	-51.3122	1
62896500	-20.6753	-51.4514	1
62900080	-20.6711	-51.2986	1
62905000	-20.6667	-51.2667	1
62915000	-20.6833	-51.35	1
62916000	-20.69	-51.3872	1
62917000	-20.6694	-51.4447	1
63000040	-18.4342	-53.0406	1
63000050	-18.4389	-53.0508	1
63000100	-18.5478	-53.1228	1
63001000	-18.5497	-53.1325	1
63001080	-18.5586	-53.1331	1
63001100	-18.5589	-53.1375	1
63001117	-18.8814	-53.0739	1
63001120	-18.9478	-53.0239	1
63001125	-19.0406	-53.0019	1
63001130	-19.0531	-52.9936	1
63001150	-19.0567	-53.0189	1
63001200	-19.0567	-53.0189	1
63001210	-18.9833	-53.1667	1
63001220	-18.9833	-53.15	1
63001223	-19.0614	-52.9947	1
63001225	-19.2525	-52.8844	1
63001228	-19.245	-52.8808	1
63001230	-19.245	-52.8794	1
63001255	-19.1875	-52.7811	1
63001255	-19.1875	-52.7811	1
63001260	-19.3011	-52.6881	1
63001260	-19.3011	-52.6881	1
63001263	-19.3044	-52.6719	1
63001265	-19.3394	-52.6694	1
63001270	-19.3447	-52.6644	1
63001350	-19.4	-52.5167	1
63001500	-19.4442	-52.5656	1
63001540	-19.4508	-52.5642	1
63001550	-19.4731	-52.5428	1
63001560	-19.4764	-52.5397	1
63001580	-19.5328	-52.5203	1
63001600	-18.9953	-52.5853	1
63001602	-19.0578	-52.5317	1
63001603	-19.0606	-52.5286	1
63001605	-19.0656	-52.5017	1
63001608	-19.1411	-52.3814	1
63001610	-19.05	-52.35	1
63001620	-19.1333	-52.3667	1
63001630	-19.1833	-52.35	1
63001635	-19.2	-52.3533	1
63001638	-19.2033	-52.3522	1
63001642	-19.2067	-52.3378	1
63001650	-19.23	-52.3653	1
63001670	-19.2856	-52.4003	1
63001675	-19.2878	-52.4006	1
63001680	-19.4375	-52.4639	1
63001700	-19.5417	-52.4933	1
63001710	-19.5539	-52.1647	1
63001740	-19.5481	-52.505	1
63001750	-19.5544	-52.165	1
63001790	-19.47	-52.4678	1
63001900	-19.8667	-52.2	1
63001990	-19.9644	-52.2194	1
63002000	-19.965	-52.2194	1
63002900	-20.03	-52.2006	1
63003000	-20.0458	-52.1872	1
63003100	-20.0944	-52.1497	1
63003150	-20.3	-52.0833	1
63003200	-20.205	-52.0878	1
63003300	-20.6003	-51.8525	1
63003400	-20.7569	-51.6364	1
63004000	-20.7778	-51.6294	1
63005000	-20.7903	-51.6317	1
63006050	-20.4036	-52.0281	1
63007070	-20.7914	-51.6228	1
63007080	-20.7814	-51.6333	1
63010000	-20.8553	-51.635	1
63015000	-20.8556	-51.6308	1
63030000	-20.9989	-51.4219	1
63050000	-21	-51.4167	1
63090000	-21.9214	-49.6756	1
63091000	-21.81	-49.4861	1
63092000	-21.5339	-49.1622	1
63093000	-21.4086	-49.0456	1
63094000	-21.3789	-49.0394	1
63100000	-21.7803	-49.8092	1
63130000	-22.0611	-49.9011	1
63140000	-21.8	-50.15	1
63141000	-21.7889	-50.15	1
63150000	-21.7	-50.2833	1
63160000	-21.7144	-50.2908	1
63161000	-21.6764	-50.5892	1
63165000	-21.65	-50.6333	1
63170000	-21.45	-50.9167	1
63170050	-20.3339	-52.1408	1
63170100	-21.4592	-50.9211	1
63178000	-21.5461	-50.9747	1
63180000	-21.4314	-51.015	1
63181000	-21.2208	-51.4978	1
63181500	-21.4319	-51.0144	1
63183000	-21.3167	-51.2	1
63186000	-20.3947	-54.5894	1
63186010	-20.3989	-54.5969	1
63186100	-20.6864	-51.9008	1
63190000	-21.2197	-51.4961	1
63239000	-19.3775	-53.5711	1
63240000	-19.1361	-53.6081	1
63242000	-19.1819	-53.4575	1
63250000	-19.3775	-53.5711	1
63250700	-19.6106	-53.4783	1
63250750	-19.7403	-53.4528	1
63250800	-19.7394	-53.4519	1
63250840	-19.77	-53.5842	1
63250850	-19.7936	-53.4861	1
63250870	-19.8278	-53.3889	1
63250880	-19.8758	-53.3675	1
63250900	-19.8789	-53.3636	1
63250910	-19.8744	-53.3686	1
63250950	-19.9794	-53.2694	1
63255800	-19.3239	-53.3517	1
63256000	-19.4825	-53.2725	1
63257000	-20.0486	-53.2972	1
63258700	-19.9147	-53.1903	1
63259000	-19.9353	-53.1825	1
63260000	-20.0594	-53.18	1
63270000	-20.0775	-53.1769	1
63280000	-20.0678	-53.1778	1
63289000	-20.1858	-53.0503	1
63290000	-20.2569	-53.0856	1
63310000	-20.3628	-52.9725	1
63330000	-20.3756	-53.1919	1
63350000	-20.4486	-52.8817	1
63350100	-20.445	-52.9017	1
63350110	-20.445	-52.9017	1
63370000	-20.5997	-52.74	1
63387000	-20.88	-52.3814	1
63388000	-20.8867	-52.3592	1
63388500	-20.8789	-52.3669	1
63390000	-20.8886	-52.3553	1
63395000	-20.9667	-52.2833	1
63400000	-21.0033	-52.1678	1
63490000	-22.1506	-51.5767	1
63498000	-21.3503	-51.8519	1
63500000	-21.3508	-51.8539	1
63500200	-21.7614	-52.0969	1
63510000	-22.0236	-51.8908	1
63515000	-22.0606	-51.7042	1
63520000	-21.9672	-51.8658	1
63630000	-22.2078	-49.9108	1
63640000	-22.2133	-49.9228	1
63643000	-22.3714	-50.0039	1
63644000	-22.3389	-50.0219	1
63645000	-22.3192	-50.0225	1
63650000	-22.3064	-50.0317	1
63651000	-22.3031	-50.0478	1
63652000	-22.3044	-50.05	1
63653000	-22.2672	-50.1486	1
63670000	-22.2675	-50.1489	1
63700000	-22.0822	-50.5494	1
63710000	-22.0628	-50.6094	1
63730000	-21.9333	-50.6667	1
63740000	-21.95	-50.9167	1
63743000	-21.8253	-50.4228	1
63749000	-22.3036	-50.0486	1
63749200	-22.0028	-50.7686	1
63749400	-21.8253	-51.1975	1
63749900	-22.0028	-50.7681	1
63749990	-21.9506	-50.9289	1
63750000	-21.9517	-50.9331	1
63770000	-21.8806	-51.0881	1
63788000	-22.24	-51.3697	1
63788010	-22.24	-51.3697	1
63788100	-22.2044	-51.4342	1
63788200	-22.2047	-51.4347	1
63790000	-21.8831	-51.265	1
63805000	-21.7244	-51.2767	1
63810000	-21.7439	-51.4447	1
63820000	-21.6044	-51.7028	1
63830000	-21.7833	-52.0833	1
63830200	-21.7833	-52.0833	1
63830300	-21.7783	-52.2958	1
63830400	-21.8503	-52.1947	1
63849000	-19.7561	-53.9906	1
63850000	-19.8808	-53.9408	1
63870000	-20.0064	-53.8906	1
63872000	-20.2128	-53.795	1
63890000	-20.4414	-53.7181	1
63895000	-20.4772	-54.325	1
63896000	-20.3811	-53.9511	1
63898000	-20.4383	-53.7358	1
63900000	-20.45	-53.7167	1
63900001	-20.4414	-53.7181	1
63905000	-20.4364	-53.7547	1
63910000	-20.4408	-53.7175	1
63920000	-20.6742	-53.5694	1
63920080	-20.6744	-53.5667	1
63920900	-20.6817	-53.5569	1
63921000	-20.6808	-53.5564	1
63930000	-20.9753	-53.2831	1
63931000	-20.9753	-53.2831	1
63933000	-21.1397	-53.1414	1
63934000	-21.2994	-52.8561	1
63940000	-20.5283	-54.5653	1
63941000	-20.5072	-54.2511	1
63942000	-20.4517	-54.5622	1
63942100	-20.4542	-54.5606	1
63942200	-20.4528	-54.5656	1
63942300	-20.4536	-54.5742	1
63942400	-20.455	-54.5794	1
63943000	-20.6014	-54.7236	1
63943020	-20.6058	-54.7239	1
63944000	-20.5978	-54.7286	1
63950000	-20.9839	-54.5142	1
63950010	-20.9942	-54.5072	1
63950050	-20.9942	-54.5072	1
63950080	-21.1214	-54.3389	1
63950100	-21.3044	-54.2044	1
63950110	-21.3047	-54.2039	1
63950150	-21.4278	-54.3128	1
63950200	-21.6	-53.5333	1
63950250	-21.2075	-53.955	1
63950260	-21.2058	-53.9558	1
63950280	-21.5728	-53.6192	1
63950290	-21.1053	-53.7375	1
63950300	-21.4114	-53.6183	1
63950350	-21.4114	-53.6183	1
63950400	-21.5864	-53.5083	1
63951000	-21.5206	-53.6147	1
63951500	-21.5728	-53.6192	1
63954500	-21.5881	-53.0853	1
63955000	-21.6097	-53.0533	1
63960000	-21.6167	-53.0167	1
63968000	-21.6633	-52.8672	1
63970000	-21.6633	-52.8675	1
63970100	-21.6633	-52.8675	1
63979000	-21.6728	-52.4039	1
63980000	-21.7053	-52.5036	1
63990000	-21.5333	-52.2167	1
63994900	-22.3533	-52.9258	1
63995000	-22.3831	-52.9	1
63995005	-22.4603	-52.9094	1
63995010	-22.4767	-52.9572	1
63995080	-22.4817	-52.9564	1
63995090	-22.5072	-53.0133	1
63995100	-22.5228	-53.0142	1
64005000	-23.9417	-48.2131	1
64006500	-23.8403	-47.6531	1
64006900	-23.8142	-47.6728	1
64007000	-23.8122	-47.67	1
64010000	-23.9967	-47.9542	1
64012500	-23.8697	-48.0289	1
64013000	-23.8883	-48.0256	1
64014800	-23.8506	-48.2114	1
64015000	-23.8508	-48.2111	1
64030000	-24.1444	-48.3442	1
64035000	-24.0167	-48.2667	1
64040000	-23.9697	-48.2783	1
64065000	-23.6253	-48.1053	1
64066000	-23.6008	-48.1253	1
64074800	-23.5569	-48.3719	1
64075000	-23.5639	-48.3897	1
64075100	-23.4644	-48.4214	1
64075200	-23.4858	-48.4544	1
64080000	-23.5928	-48.4914	1
64081000	-23.5911	-48.4944	1
64082000	-23.6	-48.4833	1
64095000	-23.9242	-48.6589	1
64096000	-23.9281	-48.6567	1
64098000	-24.2133	-48.7061	1
64099000	-24.1886	-48.7297	1
64100000	-24.1692	-48.7131	1
64101000	-24.1683	-48.7142	1
64105000	-24.0644	-48.7269	1
64105800	-24.0625	-48.7244	1
64112000	-24.1667	-48.5333	1
64113000	-23.9344	-48.5511	1
64114000	-24.02	-48.7222	1
64115000	-24.0178	-48.7242	1
64119000	-23.7986	-48.5867	1
64119500	-23.4108	-48.6981	1
64120000	-23.8	-48.5833	1
64120100	-23.8	-48.5833	1
64135000	-23.4742	-48.4353	1
64135001	-23.45	-48.4167	1
64149000	-23.3225	-48.7219	1
64150000	-23.3	-49	1
64162050	-23.3564	-51.195	1
64170620	-23.4894	-48.905	1
64181000	-24.1342	-48.9667	1
64182000	-24.1336	-48.9664	1
64183000	-24.1167	-48.95	1
64185000	-23.9614	-48.9497	1
64190000	-23.9833	-48.9167	1
64190800	-23.9742	-48.9172	1
64191000	-23.9558	-48.9922	1
64198000	-23.7786	-49.0542	1
64198002	-23.3722	-49.0019	1
64198010	-23.6117	-49.1344	1
64200000	-23.3333	-49.2167	1
64205000	-23.4167	-49.1	1
64214000	-23.2608	-49.0011	1
64214050	-23.2653	-49.0003	1
64214100	-23.2836	-49.1989	1
64214200	-23.2289	-49.2247	1
64215000	-23.2	-49.2333	1
64215050	-23.2031	-49.2417	1
64215080	-23.21	-49.2292	1
64219000	-23.1597	-49.3678	1
64219080	-23.1544	-49.38	1
64219200	-23.1603	-49.3786	1
64220000	-23.1833	-49.3833	1
64220050	-23.1792	-49.3922	1
64221000	-23.1869	-49.3842	1
64221500	-23.1789	-49.3922	1
64222000	-23.2289	-49.4642	1
64225000	-23.1444	-49.5997	1
64230000	-24.15	-49.4167	1
64230200	-24.2411	-49.485	1
64230230	-24.2228	-49.4858	1
64230250	-24.2056	-49.4856	1
64230300	-24.1822	-49.4908	1
64230350	-24.1683	-49.4914	1
64230400	-24.1503	-49.4853	1
64230450	-24.1092	-49.4697	1
64230500	-24.1	-49.4667	1
64230600	-24.0919	-49.4228	1
64230800	-24.0481	-49.4578	1
64231000	-24.0328	-49.4614	1
64232000	-24.0244	-49.4617	1
64234000	-24.3761	-49.6206	1
64235000	-24.3667	-49.65	1
64240000	-24.2642	-49.7317	1
64240100	-24.3167	-49.7047	1
64240150	-24.2811	-49.6944	1
64240200	-24.2575	-49.6942	1
64241000	-24.2667	-49.7	1
64241100	-24.2167	-49.7	1
64241200	-24.2236	-49.6886	1
64241300	-24.1364	-49.6511	1
64241400	-24.1333	-49.6444	1
64241500	-24.1189	-49.6261	1
64242000	-23.9767	-49.5958	1
64242200	-23.9283	-49.6597	1
64245000	-23.7167	-49.55	1
64245200	-23.7256	-49.5531	1
64247000	-23.7233	-49.5558	1
64248000	-23.6	-49.6167	1
64249800	-23.7069	-49.4711	1
64250000	-23.7	-49.4667	1
64250010	-23.7331	-49.4303	1
64260000	-23.4	-49.6	1
64265000	-23.4	-49.5167	1
64268000	-23.1	-49.6833	1
64269000	-23.1	-49.6833	1
64270000	-23.1292	-49.7267	1
64270050	-23.1214	-49.7278	1
64270080	-23.1281	-49.7317	1
64273000	-23.0975	-49.7403	1
64275000	-23.1	-49.75	1
64278080	-23.0678	-49.8375	1
64278500	-23.0714	-49.8464	1
64280000	-23.0167	-49.9	1
64290000	-22.9667	-48.4333	1
64295000	-22.9333	-48.7167	1
64298000	-22.9333	-48.7167	1
64308000	-22.95	-48.7167	1
64308990	-22.9539	-48.7378	1
64309000	-22.9542	-48.7392	1
64309900	-22.9586	-48.9794	1
64310000	-22.9589	-48.9794	1
64314700	-22.8453	-49.1622	1
64314900	-22.875	-49.2142	1
64314950	-22.8886	-49.2011	1
64315000	-22.8786	-49.2381	1
64316000	-22.8786	-49.2397	1
64320000	-22.9	-49.6167	1
64320010	-22.9072	-49.6253	1
64322900	-22.8242	-54.775	1
64323000	-22.9	-49.6167	1
64324000	-22.9042	-49.6192	1
64325000	-22.9539	-49.8672	1
64326000	-22.9983	-49.9075	1
64327000	-22.7514	-49.735	1
64328000	-22.7667	-49.7333	1
64328050	-22.7739	-49.7408	1
64330000	-22.9017	-49.9817	1
64331000	-22.9017	-49.9817	1
64332000	-22.9	-49.9833	1
64332080	-22.905	-50.0014	1
64333000	-22.84	-49.9925	1
64333050	-22.85	-50	1
64334000	-22.8694	-49.9881	1
64335000	-22.9	-50.0333	1
64335100	-22.9	-50.0167	1
64335500	-23.0506	-50.0614	1
64336000	-23.0167	-50.0667	1
64344000	-22.6333	-50.2	1
